#						
# Global CO2 concentration (ppm) for use as model forcing in Global Carbon Budget 2024						
# Prepared by M W Jones for the Global Carbon Project 24 May 2024						
# This dataset is intended to be used as atmospheric forcing for modelling the evolution of carbon sinks						
#						
# Input Data:
# NOAA: co2_mm_gl.csv / https://gml.noaa.gov/aftp/products/trends/co2/
# Scripps MLO: https://scrippsco2.ucsd.edu/data/atmospheric_co2/
# Joos & Spahni (2008): https://www.pnas.org/doi/full/10.1073/pnas.0707386105 
#
# Processing steps steps:						
# 1) Jan 1980 onward = raw data from NOAA.						
# 2) March 1958 - December 1979 = Scripps MLO data with corrections made to improve alignment with NOAA data:			
# --- 2A: A constant of -0.231 was added to all Scripps data to improve alignment with the NOAA data. The constant is the mean offset of CO2 trend values in the period 1980-2000. Visual checks suggested that including additional years since 2000 led to a poorer alignment of the two time series because the Scripps and	NOAA data are in better agreement nearer the transition than in more recent years.		
# --- 2B: Departures of the monthly CO2 values from the trend CO2 values are shifted by 1 month versus the raw Scripps data. This corrects for the fact that peaks/troughs in CO2_observation - CO2_trend in the Scripps MLO record are about 1 month out of sync with peaks/troughs in CO2_observation - CO2_trend in the NOAA global CO2 value. Method: found optimal shift in the climatology Scripps data vs the climatology of departures in the NOAA data. +1 month is optimal. This was applied on top of correction (2A).
# --- 2C: The amplitude of the departures of the monthly values from trend values are dampened vs. the raw Scripps data. This corrects for the higher amplitude of the seasonal cycle of CO2 concentrations at MLO vs. in the global record. Method: calculated a Scripps-to-NOAA multiplier from the monthly climatologicalvalues of CO2_observation - CO2_trend in the two datasets. This was applied on top of correction (2B).		
# 3) Jan 1750 - February 1958 = Joos & Spahni data with corrections made to improve alignment with Scripps and NOAA data.						
# --- 3A: A constant of +0.973 was added to all Joos & Spahni data to improve alignment with the Scripps data. The constant is the mean offset	of CO2 annual values (annual mean in the case of Scripps) in the period 1958-1978.
# --- 3B: Climatology was enforced on the Joos & Spahni data. This ensures a continuous climatology consistent with the later Scripps & NOAA	periods. Method: Fitted a spline through annual data to get a monthly CO2 trend estimate then added the monthly climatology of CO2_observation - CO2_trend departures seen in the combined Scripps and NOAA records for the period 1958-2000. These approaches apply on top of corrections (2ABC).
#						
Primary Source,Year_Decimal,Year,Month,CO2_ppm,CO2_ppm.trend
Scripps,1976.458,1976,6,332.47429264214,331.8695
Scripps,1976.542,1976,7,330.976722600408,332.1595
Scripps,1976.625,1976,8,329.440804347826,332.1095
Scripps,1976.708,1976,9,329.467718736256,332.1595
Scripps,1976.792,1976,10,330.396271247951,331.8895
Scripps,1976.875,1976,11,331.799034482759,332.0695
Scripps,1976.958,1976,12,332.769648902821,332.2695
Scripps,1977.042,1977,1,333.579155761024,332.6495
Scripps,1977.125,1977,2,333.779299038131,332.5195
Scripps,1977.208,1977,3,334.686381330021,333.1295
Scripps,1977.292,1977,4,335.211602803738,333.4095
Scripps,1977.375,1977,5,335.178263894607,333.5295
Scripps,1977.458,1977,6,334.420399665552,333.7795
Scripps,1977.542,1977,7,332.823740980259,333.9895
Scripps,1977.625,1977,8,331.230804347826,333.8995
Scripps,1977.708,1977,9,331.749227312711,334.4495
Scripps,1977.792,1977,10,332.611188129244,334.1195
Scripps,1977.875,1977,11,333.909034482759,334.1795
Scripps,1977.958,1977,12,334.939648902821,334.4395
Scripps,1978.042,1978,1,335.632827169275,334.6895
Scripps,1978.125,1978,2,335.748630882858,334.4795
Scripps,1978.208,1978,3,336.616381330021,335.0595
Scripps,1978.292,1978,4,336.891602803738,335.0895
Scripps,1978.375,1978,5,336.445527171676,334.7895
Scripps,1978.458,1978,6,336.040399665552,335.3995
Scripps,1978.542,1978,7,334.443740980259,335.6095
Scripps,1978.625,1978,8,333.152139751553,335.8295
Scripps,1978.708,1978,9,332.920735889166,335.6295
Scripps,1978.792,1978,10,334.011188129244,335.5195
Scripps,1978.875,1978,11,335.429034482759,335.6995
Scripps,1978.958,1978,12,336.039648902821,335.5395
Scripps,1979.042,1979,1,336.892827169275,335.9495
Scripps,1979.125,1979,2,337.118630882858,335.8495
Scripps,1979.208,1979,3,337.94276199121,336.3795
Scripps,1979.292,1979,4,338.017609813084,336.2095
Scripps,1979.375,1979,5,337.902790448744,336.2395
Scripps,1979.458,1979,6,337.420399665552,336.7795
Scripps,1979.542,1979,7,335.633740980259,336.7995
Scripps,1979.625,1979,8,334.55347515528,337.2395
Scripps,1979.708,1979,9,334.082244465621,336.7995
Scripps,1979.792,1979,10,335.32364656989,336.8395
Scripps,1979.875,1979,11,336.805695402299,337.0795
Scripps,1979.958,1979,12,337.746290752351,337.3295
NOAA,1980.042,1980,1,338.55,337.91
NOAA,1980.125,1980,2,339.26,338.23
NOAA,1980.208,1980,3,339.59,338.23
NOAA,1980.292,1980,4,339.99,338.39
NOAA,1980.375,1980,5,340.44,338.88
NOAA,1980.458,1980,6,339.99,339.22
NOAA,1980.542,1980,7,338.44,339.28
NOAA,1980.625,1980,8,337.21,339.5
NOAA,1980.708,1980,9,337.05,339.44
NOAA,1980.792,1980,10,337.83,339.17
NOAA,1980.875,1980,11,338.93,339.26
NOAA,1980.958,1980,12,339.64,339.41
NOAA,1981.042,1981,1,340.18,339.55
NOAA,1981.125,1981,2,340.75,339.71
NOAA,1981.208,1981,3,341.38,340.01
NOAA,1981.292,1981,4,341.68,340.08
NOAA,1981.375,1981,5,341.43,339.88
NOAA,1981.458,1981,6,340.63,339.86
NOAA,1981.542,1981,7,339.22,340.07
NOAA,1981.625,1981,8,338.08,340.37
NOAA,1981.708,1981,9,337.98,340.36
NOAA,1981.792,1981,10,339.07,340.42
NOAA,1981.875,1981,11,340.18,340.5
NOAA,1981.958,1981,12,340.75,340.51
NOAA,1982.042,1982,1,341.37,340.74
NOAA,1982.125,1982,2,341.95,340.91
NOAA,1982.208,1982,3,342.23,340.84
NOAA,1982.292,1982,4,342.52,340.91
NOAA,1982.375,1982,5,342.36,340.82
NOAA,1982.458,1982,6,341.49,340.72
NOAA,1982.542,1982,7,339.75,340.61
NOAA,1982.625,1982,8,338.11,340.4
NOAA,1982.708,1982,9,338.16,340.54
NOAA,1982.792,1982,10,339.61,340.97
NOAA,1982.875,1982,11,340.95,341.27
NOAA,1982.958,1982,12,341.77,341.53
NOAA,1983.042,1983,1,342.37,341.71
NOAA,1983.125,1983,2,342.74,341.71
NOAA,1983.208,1983,3,343.04,341.7
NOAA,1983.292,1983,4,343.51,341.94
NOAA,1983.375,1983,5,343.84,342.3
NOAA,1983.458,1983,6,343.5,342.71
NOAA,1983.542,1983,7,342.14,342.9
NOAA,1983.625,1983,8,340.62,342.85
NOAA,1983.708,1983,9,340.53,342.94
NOAA,1983.792,1983,10,341.75,343.15
NOAA,1983.875,1983,11,342.83,343.19
NOAA,1983.958,1983,12,343.49,343.26
NOAA,1984.042,1984,1,344.32,343.66
NOAA,1984.125,1984,2,344.82,343.82
NOAA,1984.208,1984,3,344.96,343.6
NOAA,1984.292,1984,4,345.19,343.56
NOAA,1984.375,1984,5,345.33,343.78
NOAA,1984.458,1984,6,344.57,343.8
NOAA,1984.542,1984,7,343.2,344.02
NOAA,1984.625,1984,8,342.21,344.51
NOAA,1984.708,1984,9,342.13,344.57
NOAA,1984.792,1984,10,342.99,344.37
NOAA,1984.875,1984,11,344.16,344.46
NOAA,1984.958,1984,12,345,344.72
NOAA,1985.042,1985,1,345.35,344.66
NOAA,1985.125,1985,2,345.8,344.78
NOAA,1985.208,1985,3,346.64,345.32
NOAA,1985.292,1985,4,346.94,345.33
NOAA,1985.375,1985,5,346.78,345.2
NOAA,1985.458,1985,6,346.26,345.47
NOAA,1985.542,1985,7,344.92,345.75
NOAA,1985.625,1985,8,343.41,345.73
NOAA,1985.708,1985,9,343.37,345.82
NOAA,1985.792,1985,10,344.64,346.03
NOAA,1985.875,1985,11,345.79,346.11
NOAA,1985.958,1985,12,346.55,346.25
NOAA,1986.042,1986,1,347.11,346.42
NOAA,1986.125,1986,2,347.34,346.34
NOAA,1986.208,1986,3,347.71,346.38
NOAA,1986.292,1986,4,348.22,346.61
NOAA,1986.375,1986,5,348.32,346.75
NOAA,1986.458,1986,6,347.76,346.99
NOAA,1986.542,1986,7,346.29,347.14
NOAA,1986.625,1986,8,344.92,347.22
NOAA,1986.708,1986,9,344.86,347.26
NOAA,1986.792,1986,10,346.03,347.4
NOAA,1986.875,1986,11,347.3,347.63
NOAA,1986.958,1986,12,347.76,347.46
NOAA,1987.042,1987,1,348.02,347.25
NOAA,1987.125,1987,2,348.57,347.47
NOAA,1987.208,1987,3,349.29,347.88
NOAA,1987.292,1987,4,349.98,348.3
NOAA,1987.375,1987,5,350.26,348.69
NOAA,1987.458,1987,6,349.48,348.81
NOAA,1987.542,1987,7,347.86,348.85
NOAA,1987.625,1987,8,346.61,349.01
NOAA,1987.708,1987,9,346.7,349.14
NOAA,1987.792,1987,10,347.97,349.36
NOAA,1987.875,1987,11,349.25,349.58
NOAA,1987.958,1987,12,350.21,349.88
NOAA,1988.042,1988,1,350.91,350.13
NOAA,1988.125,1988,2,351.47,350.37
NOAA,1988.208,1988,3,351.85,350.39
NOAA,1988.292,1988,4,352.3,350.52
NOAA,1988.375,1988,5,352.46,350.83
NOAA,1988.458,1988,6,351.76,351.07
NOAA,1988.542,1988,7,350.28,351.27
NOAA,1988.625,1988,8,349.1,351.56
NOAA,1988.708,1988,9,349.27,351.79
NOAA,1988.792,1988,10,350.44,351.85
NOAA,1988.875,1988,11,351.61,351.98
NOAA,1988.958,1988,12,352.46,352.16
NOAA,1989.042,1989,1,352.99,352.18
NOAA,1989.125,1989,2,353.45,352.33
NOAA,1989.208,1989,3,354,352.57
NOAA,1989.292,1989,4,354.37,352.6
NOAA,1989.375,1989,5,354.19,352.51
NOAA,1989.458,1989,6,353.26,352.57
NOAA,1989.542,1989,7,351.56,352.59
NOAA,1989.625,1989,8,350.21,352.7
NOAA,1989.708,1989,9,350.56,353.09
NOAA,1989.792,1989,10,351.85,353.28
NOAA,1989.875,1989,11,353.03,353.39
NOAA,1989.958,1989,12,353.9,353.58
NOAA,1990.042,1990,1,354.46,353.69
NOAA,1990.125,1990,2,354.87,353.82
NOAA,1990.208,1990,3,355.2,353.77
NOAA,1990.292,1990,4,355.5,353.73
NOAA,1990.375,1990,5,355.4,353.74
NOAA,1990.458,1990,6,354.33,353.67
NOAA,1990.542,1990,7,352.71,353.81
NOAA,1990.625,1990,8,351.59,354.09
NOAA,1990.708,1990,9,351.8,354.31
NOAA,1990.792,1990,10,353.19,354.59
NOAA,1990.875,1990,11,354.43,354.68
NOAA,1990.958,1990,12,355.18,354.75
NOAA,1991.042,1991,1,355.76,354.96
NOAA,1991.125,1991,2,356.19,355.1
NOAA,1991.208,1991,3,356.68,355.24
NOAA,1991.292,1991,4,357.19,355.44
NOAA,1991.375,1991,5,357.11,355.48
NOAA,1991.458,1991,6,356.17,355.56
NOAA,1991.542,1991,7,354.53,355.65
NOAA,1991.625,1991,8,353.05,355.55
NOAA,1991.708,1991,9,352.93,355.45
NOAA,1991.792,1991,10,354,355.41
NOAA,1991.875,1991,11,355.16,355.38
NOAA,1991.958,1991,12,355.95,355.49
NOAA,1992.042,1992,1,356.52,355.71
NOAA,1992.125,1992,2,356.89,355.78
NOAA,1992.208,1992,3,357.26,355.78
NOAA,1992.292,1992,4,357.75,355.96
NOAA,1992.375,1992,5,357.82,356.19
NOAA,1992.458,1992,6,356.87,356.28
NOAA,1992.542,1992,7,355.19,356.34
NOAA,1992.625,1992,8,353.68,356.23
NOAA,1992.708,1992,9,353.58,356.14
NOAA,1992.792,1992,10,354.8,356.21
NOAA,1992.875,1992,11,355.98,356.2
NOAA,1992.958,1992,12,356.74,356.27
NOAA,1993.042,1993,1,357.21,356.37
NOAA,1993.125,1993,2,357.55,356.39
NOAA,1993.208,1993,3,357.96,356.52
NOAA,1993.292,1993,4,358.43,356.66
NOAA,1993.375,1993,5,358.38,356.73
NOAA,1993.458,1993,6,357.34,356.68
NOAA,1993.542,1993,7,355.72,356.74
NOAA,1993.625,1993,8,354.44,356.91
NOAA,1993.708,1993,9,354.47,357.05
NOAA,1993.792,1993,10,355.7,357.19
NOAA,1993.875,1993,11,356.95,357.29
NOAA,1993.958,1993,12,357.85,357.49
NOAA,1994.042,1994,1,358.47,357.61
NOAA,1994.125,1994,2,359.01,357.85
NOAA,1994.208,1994,3,359.36,357.91
NOAA,1994.292,1994,4,359.71,357.93
NOAA,1994.375,1994,5,359.74,358.06
NOAA,1994.458,1994,6,358.81,358.1
NOAA,1994.542,1994,7,357.27,358.27
NOAA,1994.625,1994,8,356.05,358.56
NOAA,1994.708,1994,9,356.02,358.67
NOAA,1994.792,1994,10,357.26,358.8
NOAA,1994.875,1994,11,358.69,359.03
NOAA,1994.958,1994,12,359.55,359.15
NOAA,1995.042,1995,1,360.13,359.28
NOAA,1995.125,1995,2,360.61,359.51
NOAA,1995.208,1995,3,361.08,359.7
NOAA,1995.292,1995,4,361.55,359.85
NOAA,1995.375,1995,5,361.47,359.84
NOAA,1995.458,1995,6,360.61,359.92
NOAA,1995.542,1995,7,358.99,359.99
NOAA,1995.625,1995,8,357.73,360.2
NOAA,1995.708,1995,9,358.05,360.64
NOAA,1995.792,1995,10,359.42,360.89
NOAA,1995.875,1995,11,360.77,361.04
NOAA,1995.958,1995,12,361.65,361.2
NOAA,1996.042,1996,1,362.14,361.23
NOAA,1996.125,1996,2,362.5,361.33
NOAA,1996.208,1996,3,362.82,361.4
NOAA,1996.292,1996,4,363.14,361.42
NOAA,1996.375,1996,5,363.29,361.68
NOAA,1996.458,1996,6,362.88,362.23
NOAA,1996.542,1996,7,361.57,362.61
NOAA,1996.625,1996,8,360.07,362.58
NOAA,1996.708,1996,9,359.7,362.31
NOAA,1996.792,1996,10,360.67,362.15
NOAA,1996.875,1996,11,361.78,362.09
NOAA,1996.958,1996,12,362.63,362.19
NOAA,1997.042,1997,1,363.28,362.34
NOAA,1997.125,1997,2,363.65,362.47
NOAA,1997.208,1997,3,364.03,362.62
NOAA,1997.292,1997,4,364.51,362.81
NOAA,1997.375,1997,5,364.51,362.93
NOAA,1997.458,1997,6,363.6,362.97
NOAA,1997.542,1997,7,361.93,362.96
NOAA,1997.625,1997,8,360.41,362.9
NOAA,1997.708,1997,9,360.41,363.01
NOAA,1997.792,1997,10,361.94,363.42
NOAA,1997.875,1997,11,363.61,363.89
NOAA,1997.958,1997,12,364.68,364.22
NOAA,1998.042,1998,1,365.19,364.26
NOAA,1998.125,1998,2,365.46,364.31
NOAA,1998.208,1998,3,365.93,364.53
NOAA,1998.292,1998,4,366.58,364.9
NOAA,1998.375,1998,5,366.86,365.32
NOAA,1998.458,1998,6,366.27,365.67
NOAA,1998.542,1998,7,364.84,365.88
NOAA,1998.625,1998,8,363.79,366.28
NOAA,1998.708,1998,9,364.04,366.61
NOAA,1998.792,1998,10,365.34,366.78
NOAA,1998.875,1998,11,366.6,366.85
NOAA,1998.958,1998,12,367.47,366.97
NOAA,1999.042,1999,1,368.12,367.19
NOAA,1999.125,1999,2,368.52,367.38
NOAA,1999.208,1999,3,368.91,367.53
NOAA,1999.292,1999,4,369.3,367.65
NOAA,1999.375,1999,5,369.21,367.7
NOAA,1999.458,1999,6,368.36,367.79
NOAA,1999.542,1999,7,366.69,367.73
NOAA,1999.625,1999,8,365.33,367.78
NOAA,1999.708,1999,9,365.44,367.99
NOAA,1999.792,1999,10,366.75,368.18
NOAA,1999.875,1999,11,368.05,368.28
NOAA,1999.958,1999,12,368.88,368.36
NOAA,2000.042,2000,1,369.39,368.47
NOAA,2000.125,2000,2,369.65,368.51
NOAA,2000.208,2000,3,369.97,368.57
NOAA,2000.292,2000,4,370.35,368.68
NOAA,2000.375,2000,5,370.24,368.72
NOAA,2000.458,2000,6,369.31,368.78
NOAA,2000.542,2000,7,367.91,369.05
NOAA,2000.625,2000,8,366.76,369.27
NOAA,2000.708,2000,9,366.71,369.24
NOAA,2000.792,2000,10,367.91,369.3
NOAA,2000.875,2000,11,369.28,369.44
NOAA,2000.958,2000,12,370.1,369.54
NOAA,2001.042,2001,1,370.68,369.78
NOAA,2001.125,2001,2,371.18,370.03
NOAA,2001.208,2001,3,371.59,370.17
NOAA,2001.292,2001,4,371.9,370.22
NOAA,2001.375,2001,5,371.8,370.28
NOAA,2001.458,2001,6,370.85,370.32
NOAA,2001.542,2001,7,369.46,370.57
NOAA,2001.625,2001,8,368.32,370.8
NOAA,2001.708,2001,9,368.36,370.88
NOAA,2001.792,2001,10,369.71,371.11
NOAA,2001.875,2001,11,371.04,371.24
NOAA,2001.958,2001,12,371.97,371.45
NOAA,2002.042,2002,1,372.51,371.56
NOAA,2002.125,2002,2,372.91,371.64
NOAA,2002.208,2002,3,373.38,371.85
NOAA,2002.292,2002,4,373.72,371.96
NOAA,2002.375,2002,5,373.71,372.14
NOAA,2002.458,2002,6,372.84,372.3
NOAA,2002.542,2002,7,371.41,372.55
NOAA,2002.625,2002,8,370.37,372.9
NOAA,2002.708,2002,9,370.69,373.3
NOAA,2002.792,2002,10,371.96,373.45
NOAA,2002.875,2002,11,373.29,373.58
NOAA,2002.958,2002,12,374.27,373.8
NOAA,2003.042,2003,1,374.95,373.96
NOAA,2003.125,2003,2,375.48,374.14
NOAA,2003.208,2003,3,375.92,374.35
NOAA,2003.292,2003,4,376.39,374.59
NOAA,2003.375,2003,5,376.51,374.92
NOAA,2003.458,2003,6,375.68,375.14
NOAA,2003.542,2003,7,374.16,375.31
NOAA,2003.625,2003,8,372.94,375.52
NOAA,2003.708,2003,9,373.11,375.78
NOAA,2003.792,2003,10,374.4,375.92
NOAA,2003.875,2003,11,375.68,376.02
NOAA,2003.958,2003,12,376.53,376.1
NOAA,2004.042,2004,1,377.21,376.23
NOAA,2004.125,2004,2,377.73,376.41
NOAA,2004.208,2004,3,378.16,376.56
NOAA,2004.292,2004,4,378.48,376.68
NOAA,2004.375,2004,5,378.4,376.82
NOAA,2004.458,2004,6,377.51,376.96
NOAA,2004.542,2004,7,375.96,377.15
NOAA,2004.625,2004,8,374.49,377.13
NOAA,2004.708,2004,9,374.39,377.05
NOAA,2004.792,2004,10,375.73,377.23
NOAA,2004.875,2004,11,377.2,377.49
NOAA,2004.958,2004,12,378.17,377.69
NOAA,2005.042,2005,1,378.73,377.75
NOAA,2005.125,2005,2,379.27,377.95
NOAA,2005.208,2005,3,379.87,378.26
NOAA,2005.292,2005,4,380.32,378.51
NOAA,2005.375,2005,5,380.42,378.81
NOAA,2005.458,2005,6,379.6,379.01
NOAA,2005.542,2005,7,377.94,379.11
NOAA,2005.625,2005,8,376.73,379.36
NOAA,2005.708,2005,9,376.76,379.46
NOAA,2005.792,2005,10,378.07,379.63
NOAA,2005.875,2005,11,379.53,379.85
NOAA,2005.958,2005,12,380.53,380.05
NOAA,2006.042,2006,1,381.33,380.32
NOAA,2006.125,2006,2,381.95,380.58
NOAA,2006.208,2006,3,382.34,380.7
NOAA,2006.292,2006,4,382.67,380.84
NOAA,2006.375,2006,5,382.63,380.98
NOAA,2006.458,2006,6,381.76,381.15
NOAA,2006.542,2006,7,380.07,381.27
NOAA,2006.625,2006,8,378.48,381.2
NOAA,2006.708,2006,9,378.63,381.4
NOAA,2006.792,2006,10,380.08,381.66
NOAA,2006.875,2006,11,381.44,381.76
NOAA,2006.958,2006,12,382.39,381.91
NOAA,2007.042,2007,1,383.03,382
NOAA,2007.125,2007,2,383.55,382.14
NOAA,2007.208,2007,3,384.02,382.36
NOAA,2007.292,2007,4,384.28,382.45
NOAA,2007.375,2007,5,384.13,382.5
NOAA,2007.458,2007,6,383.26,382.7
NOAA,2007.542,2007,7,381.55,382.82
NOAA,2007.625,2007,8,380.29,383.06
NOAA,2007.708,2007,9,380.68,383.46
NOAA,2007.792,2007,10,382.1,383.65
NOAA,2007.875,2007,11,383.45,383.73
NOAA,2007.958,2007,12,384.46,383.96
NOAA,2008.042,2008,1,385.23,384.2
NOAA,2008.125,2008,2,385.74,384.35
NOAA,2008.208,2008,3,386.15,384.51
NOAA,2008.292,2008,4,386.53,384.73
NOAA,2008.375,2008,5,386.48,384.85
NOAA,2008.458,2008,6,385.57,385.01
NOAA,2008.542,2008,7,384.1,385.42
NOAA,2008.625,2008,8,382.77,385.58
NOAA,2008.708,2008,9,382.55,385.29
NOAA,2008.792,2008,10,383.67,385.15
NOAA,2008.875,2008,11,385.18,385.4
NOAA,2008.958,2008,12,386.27,385.74
NOAA,2009.042,2009,1,387.03,385.97
NOAA,2009.125,2009,2,387.48,386.06
NOAA,2009.208,2009,3,387.71,386.05
NOAA,2009.292,2009,4,387.99,386.18
NOAA,2009.375,2009,5,387.95,386.35
NOAA,2009.458,2009,6,386.96,386.46
NOAA,2009.542,2009,7,385.01,386.43
NOAA,2009.625,2009,8,383.63,386.5
NOAA,2009.708,2009,9,383.93,386.66
NOAA,2009.792,2009,10,385.5,386.92
NOAA,2009.875,2009,11,386.94,387.12
NOAA,2009.958,2009,12,387.84,387.27
NOAA,2010.042,2010,1,388.62,387.6
NOAA,2010.125,2010,2,389.33,387.94
NOAA,2010.208,2010,3,389.68,388.03
NOAA,2010.292,2010,4,389.98,388.17
NOAA,2010.375,2010,5,389.95,388.35
NOAA,2010.458,2010,6,389.01,388.52
NOAA,2010.542,2010,7,387.35,388.74
NOAA,2010.625,2010,8,386.23,389.05
NOAA,2010.708,2010,9,386.7,389.4
NOAA,2010.792,2010,10,388.25,389.68
NOAA,2010.875,2010,11,389.62,389.8
NOAA,2010.958,2010,12,390.36,389.82
NOAA,2011.042,2011,1,390.93,389.88
NOAA,2011.125,2011,2,391.35,389.93
NOAA,2011.208,2011,3,391.67,390.03
NOAA,2011.292,2011,4,392.05,390.24
NOAA,2011.375,2011,5,392.07,390.45
NOAA,2011.458,2011,6,391.13,390.63
NOAA,2011.542,2011,7,389.19,390.56
NOAA,2011.625,2011,8,387.86,390.65
NOAA,2011.708,2011,9,388.26,390.98
NOAA,2011.792,2011,10,389.83,391.3
NOAA,2011.875,2011,11,391.2,391.43
NOAA,2011.958,2011,12,392.04,391.53
NOAA,2012.042,2012,1,392.61,391.55
NOAA,2012.125,2012,2,393.2,391.78
NOAA,2012.208,2012,3,393.72,392.08
NOAA,2012.292,2012,4,393.99,392.2
NOAA,2012.375,2012,5,393.88,392.27
NOAA,2012.458,2012,6,392.84,392.36
NOAA,2012.542,2012,7,391,392.43
NOAA,2012.625,2012,8,389.89,392.74
NOAA,2012.708,2012,9,390.56,393.27
NOAA,2012.792,2012,10,392.16,393.59
NOAA,2012.875,2012,11,393.56,393.73
NOAA,2012.958,2012,12,394.39,393.82
NOAA,2013.042,2013,1,395.07,394.08
NOAA,2013.125,2013,2,395.7,394.34
NOAA,2013.208,2013,3,396.29,394.67
NOAA,2013.292,2013,4,396.74,394.94
NOAA,2013.375,2013,5,396.75,395.14
NOAA,2013.458,2013,6,395.96,395.45
NOAA,2013.542,2013,7,394.47,395.83
NOAA,2013.625,2013,8,393.24,396.01
NOAA,2013.708,2013,9,393.21,395.89
NOAA,2013.792,2013,10,394.51,395.94
NOAA,2013.875,2013,11,395.97,396.16
NOAA,2013.958,2013,12,396.88,396.35
NOAA,2014.042,2014,1,397.51,396.45
NOAA,2014.125,2014,2,397.97,396.53
NOAA,2014.208,2014,3,398.27,396.6
NOAA,2014.292,2014,4,398.63,396.78
NOAA,2014.375,2014,5,398.69,397.03
NOAA,2014.458,2014,6,397.72,397.16
NOAA,2014.542,2014,7,396.13,397.45
NOAA,2014.625,2014,8,395.02,397.84
NOAA,2014.708,2014,9,395.12,397.89
NOAA,2014.792,2014,10,396.38,397.91
NOAA,2014.875,2014,11,397.86,398.16
NOAA,2014.958,2014,12,398.84,398.35
NOAA,2015.042,2015,1,399.56,398.52
NOAA,2015.125,2015,2,400.12,398.68
NOAA,2015.208,2015,3,400.57,398.86
NOAA,2015.292,2015,4,400.96,399.09
NOAA,2015.375,2015,5,400.91,399.27
NOAA,2015.458,2015,6,400.06,399.5
NOAA,2015.542,2015,7,398.38,399.66
NOAA,2015.625,2015,8,397.07,399.85
NOAA,2015.708,2015,9,397.34,400.14
NOAA,2015.792,2015,10,398.8,400.37
NOAA,2015.875,2015,11,400.36,400.68
NOAA,2015.958,2015,12,401.66,401.18
NOAA,2016.042,2016,1,402.63,401.61
NOAA,2016.125,2016,2,403.27,401.88
NOAA,2016.208,2016,3,403.86,402.19
NOAA,2016.292,2016,4,404.38,402.52
NOAA,2016.375,2016,5,404.44,402.79
NOAA,2016.458,2016,6,403.65,403.06
NOAA,2016.542,2016,7,402.11,403.33
NOAA,2016.625,2016,8,400.8,403.54
NOAA,2016.708,2016,9,400.97,403.77
NOAA,2016.792,2016,10,402.41,404.01
NOAA,2016.875,2016,11,403.78,404.11
NOAA,2016.958,2016,12,404.68,404.2
NOAA,2017.042,2017,1,405.32,404.25
NOAA,2017.125,2017,2,405.91,404.47
NOAA,2017.208,2017,3,406.32,404.63
NOAA,2017.292,2017,4,406.6,404.73
NOAA,2017.375,2017,5,406.64,404.99
NOAA,2017.458,2017,6,405.85,405.28
NOAA,2017.542,2017,7,404.1,405.37
NOAA,2017.625,2017,8,402.57,405.39
NOAA,2017.708,2017,9,402.66,405.5
NOAA,2017.792,2017,10,404.16,405.74
NOAA,2017.875,2017,11,405.7,406
NOAA,2017.958,2017,12,406.75,406.23
NOAA,2018.042,2018,1,407.53,406.48
NOAA,2018.125,2018,2,408.23,406.85
NOAA,2018.208,2018,3,408.77,407.12
NOAA,2018.292,2018,4,409.07,407.24
NOAA,2018.375,2018,5,408.93,407.3
NOAA,2018.458,2018,6,408.06,407.46
NOAA,2018.542,2018,7,406.48,407.76
NOAA,2018.625,2018,8,405.11,407.95
NOAA,2018.708,2018,9,405.18,408.03
NOAA,2018.792,2018,10,406.65,408.2
NOAA,2018.875,2018,11,408.12,408.34
NOAA,2018.958,2018,12,409.19,408.6
NOAA,2019.042,2019,1,409.92,408.91
NOAA,2019.125,2019,2,410.34,408.99
NOAA,2019.208,2019,3,410.89,409.24
NOAA,2019.292,2019,4,411.33,409.5
NOAA,2019.375,2019,5,411.34,409.7
NOAA,2019.458,2019,6,410.53,409.94
NOAA,2019.542,2019,7,408.88,410.17
NOAA,2019.625,2019,8,407.64,410.48
NOAA,2019.708,2019,9,407.92,410.75
NOAA,2019.792,2019,10,409.44,410.97
NOAA,2019.875,2019,11,410.87,411.05
NOAA,2019.958,2019,12,411.76,411.17
NOAA,2020.042,2020,1,412.43,411.34
NOAA,2020.125,2020,2,412.95,411.57
NOAA,2020.208,2020,3,413.44,411.8
NOAA,2020.292,2020,4,413.86,412.04
NOAA,2020.375,2020,5,413.81,412.19
NOAA,2020.458,2020,6,412.88,412.35
NOAA,2020.542,2020,7,411.17,412.52
NOAA,2020.625,2020,8,409.73,412.63
NOAA,2020.708,2020,9,410,412.86
NOAA,2020.792,2020,10,411.66,413.18
NOAA,2020.875,2020,11,413.25,413.38
NOAA,2020.958,2020,12,414.14,413.46
NOAA,2021.042,2021,1,414.74,413.67
NOAA,2021.125,2021,2,415.2,413.86
NOAA,2021.208,2021,3,415.49,413.89
NOAA,2021.292,2021,4,415.81,414
NOAA,2021.375,2021,5,416.01,414.39
NOAA,2021.458,2021,6,415.2,414.65
NOAA,2021.542,2021,7,413.45,414.77
NOAA,2021.625,2021,8,412.15,415.01
NOAA,2021.708,2021,9,412.38,415.21
NOAA,2021.792,2021,10,413.83,415.34
NOAA,2021.875,2021,11,415.58,415.72
NOAA,2021.958,2021,12,416.61,415.94
NOAA,2022.042,2022,1,417.18,416.11
NOAA,2022.125,2022,2,417.64,416.31
NOAA,2022.208,2022,3,418.16,416.55
NOAA,2022.292,2022,4,418.58,416.77
NOAA,2022.375,2022,5,418.45,416.84
